Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,library
Positive Regulation Of Macrophage Migration (GO:1905523),Positive Regulation Of Macrophage Migration (GO:1905523),0.433605529924688,1.12557995938667,0.332530120481928,0.418687720190751,0.332530120481928,,,MDK;MSTN;CSF1R;MAPK1;MAPK3;PTK2;CSF1;IL34,GO_Biological_Process_2023
Positive Regulation Of Metabolic Process (GO:0009893),Positive Regulation Of Metabolic Process (GO:0009893),0.417956672133383,1.45158658343364,0.00704429827420668,0.0169840645355278,0.00704429827420668,,,CNOT3;PER2;SMARCA4;KDM6B;CLEC7A;PRDM16;KDM3A;PRLR;HDAC3;KDM1A;PPARGC1A;EBF2;EPAS1;EHMT1;THRA;PPARGC1B;ADIPOQ;ESRRG;PDGFC;SYK;INS;OGT;CEBPB;DIO2;IRF4;MFN2;ELOVL3;JAK2;ADIPOR1;ADIPOR2;UCP1;APC;INSR;IGF1R;CXCR4;GRB10;IFNG;PRKAB1;LEP;ADRB2;SCD;FABP4;G0S2;VEGFA;PRKAB2;ADRB1;ADRB3;CNKSR2;GNAS;STAT6;TNF;MFAP2;SIRT6;OMA1;CD36;LPIN1;ACSL1;IL13;IL4;ADCYAP1,GO_Biological_Process_2023
Positive Regulation Of Microtubule Polymerization (GO:0031116),Positive Regulation Of Microtubule Polymerization (GO:0031116),0.383237954078023,1.08856169610271,0.373853211009174,0.458318353506167,0.373853211009174,,,RPS3;MECP2;OCLN;MET;CDK5R1;RAC1;PAK1;HSPA1A;FES;DRG1;GIT1;ARL2;MAPT;HSPA1B;CLASP1;MAPRE1;DCTN1;CKAP5;CDK5RAP2;CLIP1,GO_Biological_Process_2023
Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112),Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112),0.368219483569955,1.00620155313743,0.491822429906542,0.56674762955124,0.491822429906542,,,RPS3;OCLN;MET;CDK5R1;RAC1;PAK1;FES;DRG1;ARL2;MAPT;CLASP1;MAPRE1;DCTN1;TRPV4;CDK5RAP2;CLIP1,GO_Biological_Process_2023
Positive Regulation Of Mitochondrion Organization (GO:0010822),Positive Regulation Of Mitochondrion Organization (GO:0010822),0.301952033778954,0.959577588155305,0.571428571428571,0.640424590888987,0.571428571428571,,,HTT;PPARGC1A;VPS35;GSK3B;MUL1;PINK1;PARK7;AURKA;BAD;BMF;TP53;FBXO7;BID;RALA;BBC3;BCL2L11;PMAIP1;CAMKK2;PRKN;GSK3A;KDR;MMP9;BAX;DNM1L;PGAM5,GO_Biological_Process_2023
Positive Regulation Of Mitotic Cell Cycle (GO:0045931),Positive Regulation Of Mitotic Cell Cycle (GO:0045931),0.566933287922,1.61033596727692,0.00815210700184612,0.0191449853036868,0.00815210700184612,,,HES1;EIF4EBP1;PPP1R10;TAL1;EIF4E;FOXA1;USP22;RPS6KB1;MDM2;CUL3;AURKA;CCNB1;PRKCA,GO_Biological_Process_2023
Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),0.507314652100688,1.65386315910118,0.00107537686824761,0.00325179592379407,0.00107537686824761,,,EIF4G1;DLGAP5;MECP2;RGCC;BRD4;CCND2;CCND1;FGF10;RB1;TFDP1;CDK4;CUL3;FBXO5;UBE2C;ANAPC11;ANAPC5;ANAPC7;CDC16;CDC23;LSM10;LSM11;TNFSF13B;NSMCE2;RPTOR;AKT1;CPSF3;RDX;CCNB1;CDC25A;CDC20;PLCB1;DDX3X;CDK1;CDC25B,GO_Biological_Process_2023
Positive Regulation Of Mitotic Nuclear Division (GO:0045840),Positive Regulation Of Mitotic Nuclear Division (GO:0045840),0.518002483577041,1.58916910418133,0.00818469797953611,0.0191859617762669,0.00818469797953611,,,DLGAP5;RGCC;RB1;CD28;DRD3;CUL3;UBE2C;PDGFRB;ANAPC5;ANAPC7;CDC16;CDC23;LRP5;NSMCE2;INS;AURKA;CDC20;PDGFB;INSR;EPGN;TGFA;EDN1;EDN3;ESPL1;BTC;EREG;PHIP;EGF;IL1B;IGF1,GO_Biological_Process_2023
Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970),Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970),0.574849872635897,1.47485986486688,0.037712895377129,0.0691994763835227,0.037712895377129,,,DLGAP5;RB1;CUL3;UBE2C;ANAPC5;ANAPC7;CDC16;CDC23;NSMCE2;CDC20;AURKB;ESPL1;BIRC5,GO_Biological_Process_2023
Positive Regulation Of Monoatomic Ion Transport (GO:0043270),Positive Regulation Of Monoatomic Ion Transport (GO:0043270),0.286496663474873,0.885226022070063,0.66775956284153,0.7246692643428,0.66775956284153,,,ANK3;DLG1;ANK2;SCN3B;SCN5A;AHCYL1;CAMK2A;ORAI1;SCN1B;SCN4B;CACNA1D;NKX2-5;CHRM1;DRD1;CACNB2;ADRA2A;FFAR1;ATP2B1,GO_Biological_Process_2023
Positive Regulation Of Monocyte Chemotaxis (GO:0090026),Positive Regulation Of Monocyte Chemotaxis (GO:0090026),-0.175082934021379,-0.623313538298927,0.976744186046512,0.987069018879604,0.976744186046512,,,S100A7;DEFB124;MOSPD2;CREB3;CCR2;CCL1;FPR2;ANO6;LGMN;CXCL10;CCR1;CCL5;HMGB1;PLA2G7;CXCL12;SERPINE1,GO_Biological_Process_2023
Positive Regulation Of Mononuclear Cell Migration (GO:0071677),Positive Regulation Of Mononuclear Cell Migration (GO:0071677),0.185563904841848,0.552592536723333,0.963414634146341,0.975346657182113,0.963414634146341,,,LGALS3;LGALS9;SERPINE1;CXCL12;IL12A;TNF;PLA2G7;IL4,GO_Biological_Process_2023
Positive Regulation Of Monooxygenase Activity (GO:0032770),Positive Regulation Of Monooxygenase Activity (GO:0032770),0.425359819915788,1.22192113822578,0.207482993197279,0.282364073448928,0.207482993197279,,,HIF1A;CDH3;FGF23;FCER2;TERT;PARK7;AKT1;INS;GDNF;PIK3CB;IFNG;HTR2B;TNF,GO_Biological_Process_2023
Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332),Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332),0.600278109174133,1.66165272496105,0.0043685763853729,0.0112843756988124,0.0043685763853729,,,LHX1;PAX8;MDK;PAX2;NOG;SIX1;SOX9;WNT5B;FGF2;BMP4;GDNF;PIK3CD,GO_Biological_Process_2023
Positive Regulation Of Multicellular Organismal Process (GO:0051240),Positive Regulation Of Multicellular Organismal Process (GO:0051240),0.483892917628408,1.79254248610568,7.3860380461942e-14,1.76568117066567e-12,7.3860380461942e-14,,,CNOT3;PHF10;BICRA;BICRAL;BRD9;ACTL6B;OTX2;BCL9L;BCL7A;BCL7B;BCL7C;SMARCC1;SMARCD1;SS18;SMARCB1;SMARCE1;DPF2;SMARCA2;PER2;RPS19;SMARCA4;ARID1A;LHX1;PAX8;FOXC1;MDK;ACTL6A;LEF1;SOX6;PAX2;KDM6B;PTN;SNAI1;NOG;AGO2;SIX1;SOX9;AXIN2;KAT2A;FOXA2;ETV4;RGCC;SF3B3;PRDM16;WWTR1;KDM3A;TWIST1;GHR;PRLR;EZH2;HDAC3;NKX6-1;SIN3A;HDAC1;CADM1;KDM1A;CLEC6A;SMAD4;SHH;HDAC2;REST;SMURF2;ARID4A;BRMS1;ING2;PPARGC1A;FST;WNT5A;SIRT1;SMAD3;IL15;IL21;ACVR1B;TNFRSF11A;MESP1;EBF2;FGF2;CD28;TNFSF11;NODAL;EPAS1;EHMT1;SMAD2;RBBP4;BMP2;RBBP7;PPARG;MED1;AMH;BMPR1A;BMPR1B;BMPR2;IL2;THRA;CTNNB1;INHBA;NCOA3;PPARGC1B;BMP4;TXK;SERPINE1;TET1;ARID4B;SAP30;SAP30L;ADIPOQ;SUDS3;ESRRB;ESRRG;NR2C2;IL33;ACTB;PDGFC;TERT;NCOA1;MTOR;INHBB;SYK;INS;TGFBR1;PTPN11;GDNF;OGT;TGFBR2;CEBPB;NCOA2;ITK;FGR;PIK3CD;CARD9;TP73;BAD;GH1;PRL;DIO2;IRF4;BAMBI;MFN2;PIK3CG;CRH;ELOVL3;PRKCA;JAK2;ADIPOR1;ADIPOR2;PLCB1;UCP1;PDGFB,GO_Biological_Process_2023
Positive Regulation Of Myeloid Cell Differentiation (GO:0045639),Positive Regulation Of Myeloid Cell Differentiation (GO:0045639),0.558073822235217,1.63811414729785,0.00777627563677787,0.0183644757349442,0.00777627563677787,,,GATA1;TAL1;ETS1;HIF1A;ACVR2A;PRMT1;ACVR1B;BRD1;MED1;INHBA;STAT5B;STAT1;CSF3;STAT3;FOXO3;RAB7B;NCKAP1L;PRKDC;MAPK14;HSPA1A;FES;MAPK11;ARNT,GO_Biological_Process_2023
Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763),Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763),0.457210121178928,1.39893872693,0.0588235294117647,0.100443951165372,0.0588235294117647,,,LEF1;CTNNBIP1;RUNX1;PPP3CA;TNFRSF11A;TNFSF11;ID2;PRKCA;CD4;IFNG;TRAF6;HLA-DRB1;IL12B;CSF1;LIF;FES;TNF;IL23A;IL23R;ZFP36L1;IL34;IL17A;RIPK1;POU4F1;POU4F2;HSF1;PF4;CASP8,GO_Biological_Process_2023
Positive Regulation Of Myoblast Differentiation (GO:0045663),Positive Regulation Of Myoblast Differentiation (GO:0045663),0.775080568839976,2.3875788168654,2.09430796508969e-11,3.51455389638229e-10,2.09430796508969e-11,,,PHF10;ACTL6B;ARID2;PBRM1;HIF1AN;SMARCC1;SMARCD1;SMARCB1;SMARCE1;SMARCC2;SMARCD2;SMARCA2;ARID1B;DPF3;SMARCA4;ARID1A;ACTL6A;SOX4;BRD7;SMARCD3;MYF5;MYF6;MYOD1;MYOG,GO_Biological_Process_2023
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),0.384715008746907,1.36521387783607,0.0146159249415121,0.0309413147884641,0.0146159249415121,,,RPS3;CLOCK;ROR1;CARD11;MALT1;BCL10;CLEC7A;PSMA6;EP300;WNT5A;LGALS9;TNFRSF11A;TNFSF11;PRKCI;ALK;RPS6KA4;PRKCB;IL1RAP;STAT3;LAMTOR5;EDA;EDA2R;TNFSF18;INS;DHX9;NPM1;CARD9;CAMK2A;RAB7B;RELA;PRKCQ;FER;MAP3K7;PLCG2;IL6;NTRK1;BTK;TLR9;CD40;CD40LG;CHUK;UBE2V1;TRAF6;IL18RAP;IKBKG;PRKCZ;HSPA1A;RNF25;TRIM37;TNF;IKBKB;RPS6KA5;PPIA;IRAK1;RIPK2;SPHK1;CD36;UBE2N;EIF2AK2;MYD88;NOD1;NOD2;IRAK2;IL1B;TRIM21;RIPK1;IL18R1;TRAF1;TLR4;USP14;IRAK3;TRIM25;TIRAP;PRKCH;TRAF2;AGER;S100A12;PYCARD;TLR6;TICAM1;TRIM32;RBCK1;NLRP3;HSPA1B;S100A8;TICAM2;S100A9;FLOT1;AGT;RIPK3,GO_Biological_Process_2023
Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),0.435034866781503,1.39000526292278,0.0504291845493562,0.0889168187212107,0.0504291845493562,,,RPS3;EP300;LGALS9;CD86;TNFSF14;NR3C2;CD27;RELA;MYO1C;ILK;LIMS1;DDX3X;PDCD4;TLR9;TRAF6;RHOA;IL12B;TNF;IL23A;IRAK1;SPHK1;PHB1;EIF2AK2;EGFR;NOD1;NOD2;TLR7;IL1B;TLR3;NLRP12;TLR4;AGER;PYCARD,GO_Biological_Process_2023
Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227),Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227),0.413323019515077,1.06043953687103,0.425790754257908,0.507265524818777,0.425790754257908,,,DDX3X;PLCG2;PPP2CA;PTPN22;MAVS;MAPK8;CD36;MYD88;TLR4;TLR6,GO_Biological_Process_2023
Positive Regulation Of Natural Killer Cell Activation (GO:0032816),Positive Regulation Of Natural Killer Cell Activation (GO:0032816),0.388001934181429,1.00719933482799,0.485542168674699,0.561496350364964,0.485542168674699,,,JAK2;FCGR3A;TYK2;IL12A;IL12B;IL23A;IL23R;AXL;TICAM1;TICAM2;TYROBP;KLRC2;IL18;HLA-E;HLA-F,GO_Biological_Process_2023
Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954),Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954),0.283505738406279,0.761863506034076,0.782505910165485,0.825507900232864,0.782505910165485,,,CADM1;IL21;RASGRP1;NECTIN2;PVR;IL12A;IL12B,GO_Biological_Process_2023
Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717),Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717),-0.242277279552902,-0.96302723034016,0.50354609929078,0.5773691473316,0.50354609929078,,,SLAMF6;SH2D1B;RAET1E;NCR3;KIR2DL4;CRTAM;CD226;CD160,GO_Biological_Process_2023
Positive Regulation Of Nervous System Development (GO:0051962),Positive Regulation Of Nervous System Development (GO:0051962),0.629900940153343,1.92732570538453,2.69481711571306e-05,0.000125296634334255,2.69481711571306e-05,,,SNW1;PTPRD;ZNF335;LRRC4B;SLITRK1;SLITRK2;SLITRK4;SLITRK6;NUMB;NLGN1;NLGN2;NLGN3;IL1RAP;IL1RAPL1;WNT7A;SLITRK3;EPHB2;EPHB1;EPHB3;SLITRK5;OPRM1;SPEN;NRXN1;IFNG,GO_Biological_Process_2023
Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179),Positive Regulation Of Neural Precursor Cell Proliferation (GO:2000179),0.709217490123042,1.93801732910872,6.66177187466391e-05,0.000280880697677177,6.66177187466391e-05,,,INSM1;DLL4;MDK;SMARCD3;DCT;FZD3;KDM1A;ZNF335;DRD2;CTNNB1,GO_Biological_Process_2023
Positive Regulation Of Neurogenesis (GO:0050769),Positive Regulation Of Neurogenesis (GO:0050769),0.534186107110048,1.7253711554778,0.000253150290937682,0.000889712673004279,0.000253150290937682,,,SNW1;SS18L1;ROBO2;NEURL1;SMARCD3;SLIT2;ROBO1;DCT;FZD3;PTPRD;KDM1A;ZNF335;SLITRK1;NUMB;DRD2;CTNNB1;CUX1;PLXND1;IL1RAPL1;NTRK2;NPTN;OBSL1;SHANK3;OPRM1;SPEN;IFNG;FBXW8;PLXNA4;PLXNB3;PLXNC1;VEGFA,GO_Biological_Process_2023
Positive Regulation Of Neuron Apoptotic Process (GO:0043525),Positive Regulation Of Neuron Apoptotic Process (GO:0043525),0.474363252465239,1.33412163659123,0.110336817653891,0.168024937460913,0.110336817653891,,,FBXW7;TFAP2A;TFAP2B;NF1;CTNNB1;FOXO3;CDK5;CDK5R1;MCL1;EPHA7;TGFB2;TNF;SRPK2;DDIT3;BAX;BACE1,GO_Biological_Process_2023
Positive Regulation Of Neuron Death (GO:1901216),Positive Regulation Of Neuron Death (GO:1901216),0.447774797915703,1.37006920173227,0.0740740740740741,0.121177342610525,0.0740740740740741,,,TFAP2A;TFAP2B;WNT5A;MAP3K5;NF1;GRIN2B;CTNNB1;EFNB2;FYN;FOXO3;DAXX;CDK5;CDK5R1;IFNG;EPHA7;TGFB2;TNF;SRPK2;DDIT3;BAX;BACE1;PCSK9;SNCA;MAPT,GO_Biological_Process_2023
Positive Regulation Of Neuron Differentiation (GO:0045666),Positive Regulation Of Neuron Differentiation (GO:0045666),0.637300127619585,1.84535270763227,0.000142327873387358,0.00054645277449025,0.000142327873387358,,,HEYL;TCF4;IMPACT;TCF3;NRCAM;NEUROD1;ZEB1;SIN3A;REST;FGF20;HOXD3;FGFR1;BMP2,GO_Biological_Process_2023
Positive Regulation Of Neuron Projection Development (GO:0010976),Positive Regulation Of Neuron Projection Development (GO:0010976),0.477867849954482,1.59641304976384,0.00151962107377585,0.00439579885952967,0.00151962107377585,,,MDK;ALKAL1;ALKAL2;PTN;ROR1;ROR2;BDNF;RET;EP300;FZD1;WNT5A;DAB2IP;PRKCI;NLGN1;ALK;SNX3;RAPGEF2;NTRK2;LRRC7;NTRK3;BMP7;LYN;NPTN;MAGI2;PTK6;DPYSL3;RIT2;CAMK2B;SCN1B;CAMK1;NTRK1;EPHA3;TWF2;PLXNB3;RAPGEF1;PTK2B;TWF1;FES;RAP1A;VLDLR,GO_Biological_Process_2023
Positive Regulation Of Neutrophil Chemotaxis (GO:0090023),Positive Regulation Of Neutrophil Chemotaxis (GO:0090023),0.34109408256426,0.901181076335996,0.627544910179641,0.690790096609561,0.627544910179641,,,MDK;RAC2;THBS4;NCKAP1L;RAC1;RIPOR2;DNM1L;DAPK2;TIRAP,GO_Biological_Process_2023
Positive Regulation Of Neutrophil Migration (GO:1902624),Positive Regulation Of Neutrophil Migration (GO:1902624),0.238865039481246,0.671795329298829,0.881533101045296,0.908420039873436,0.881533101045296,,,MDK;RAC2;THBS4;NCKAP1L;RAC1;RIPOR2,GO_Biological_Process_2023
Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),0.310747640019593,0.899794263406752,0.642937853107345,0.703648661226769,0.642937853107345,,,CLEC7A;SMAD3;KLF4;AKT1;INSR;IFNG;EDN1;TNF;HBB;CD36;HSP90AB1;IL1B;TLR4;HSP90AA1;TLR6,GO_Biological_Process_2023
Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),0.310747640019593,0.899794263406752,0.642937853107345,0.703648661226769,0.642937853107345,,,CLEC7A;SMAD3;KLF4;AKT1;INSR;IFNG;EDN1;TNF;HBB;CD36;HSP90AB1;IL1B;TLR4;HSP90AA1;TLR6,GO_Biological_Process_2023
Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173),Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173),0.463454788220999,1.40131844190916,0.0515350877192982,0.090498899709426,0.0515350877192982,,,EIF4G1;UHRF1;PAX8;KLF4;GATA3;INHBA;WNT7A;NR1H2;NR1H3;AKT1;INS;MAP2K5;PDGFB;CHRNA7;NFKB1;NFKBIA;IFNG;TGFB1;CSF1;TNF;MAPK8;EGF;MAPK7,GO_Biological_Process_2023
Positive Regulation Of Notch Signaling Pathway (GO:0045747),Positive Regulation Of Notch Signaling Pathway (GO:0045747),0.653326762577531,1.90433939513466,0.000175269029351278,0.000647422332909822,0.000175269029351278,,,NOTCH2NLA;NOTCH2NLB;NOTCH2NLC;DLL1;DLL4;ROBO2;JAG2;POGLUT1;JAG1;YAP1;ROBO1;MESP1;WNT1;PRKCI,GO_Biological_Process_2023
Positive Regulation Of Nuclear Division (GO:0051785),Positive Regulation Of Nuclear Division (GO:0051785),0.504187107694496,1.44836643158912,0.0419501133786848,0.0758213889454974,0.0419501133786848,,,NPM2;RGCC;CD28;DRD3;PDGFRB;LRP5;INS;PDGFB;INSR;EPGN;TGFA;EDN1;EDN3;BTC;EREG;PHIP;EGF;IL1B;IGF1;SIRT2;IGF2;IL1A,GO_Biological_Process_2023
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),0.637148501740738,2.38630305992904,1e-50,5.068e-48,1e-50,,,NEUROG3;HNF1B;KDM5A;BMAL2;TRIP4;BICRA;BICRAL;LHX2;LHX3;OTX2;ZIC2;HES5;RUNX2;POU3F1;SMARCC1;RYBP;YAF2;RUNX3;SMARCC2;ELF1;ELF2;FOXP3;SMARCA2;SS18L1;ARID1B;SMARCA4;ARID1A;HDAC4;ZFHX3;BMAL1;LHX1;PAX8;FOXC1;FOXC2;TEAD2;DLX5;TEAD1;HIVEP3;TFEB;POU3F3;FOXF1;KMT2B;NSD1;NSD3;SETD3;ACTL6A;LEF1;CHD8;SOX4;SRY;PAX2;RORB;SNAI1;NPAS2;RORC;TCF4;NOTCH1;KMT2A;CLOCK;HOXA11;SIX1;SOX9;WT1;ZIC1;MYCN;KAT2A;SFRP1;SOST;GLI3;FOXA2;MECOM;TRRAP;SOX10;HNRNPD;SMARCD3;PAX3;TCF3;TFAP2A;TFAP2B;WDR5;PHF5A;EPC1;YAP1;SALL1;GATA1;BRD4;BCL10;MITF;ATXN7L3;BRD8;DMAP1;ENY2;ING3;KAT6B;MORF4L1;MORF4L2;MRGBP;MSL1;MSL2;MSL3;SUPT20H;SUPT3H;SUPT7L;TAF5L;TAF6L;VPS72;MYC;WAC;RUNX1;TAL1;KAT2B;CITED2;SF3B3;SF3B5;NFATC2;SOX17;YEATS4;PRDM16;SOX2;NFE2;FOXH1;NFATC1;KDM3A;TFE3;FOXL2;PSMC5;GLI2;TBL1X;TBL1XR1;CREBBP;HNF1A;NEUROD1;RFX6;RET;WNT4;ETS1;HNF4A;WNT11;NR1D1;PPP3CB;HDAC1;PSEN1;MYB;EP300;ATAD2;FZD2;HIF1A;RORA;FZD1;HHEX;ZIC3;PHF8;KANSL1;KANSL2;KANSL3;KAT8;SGF29;HIPK2;SMAD4;SHH;MAX;HDAC2;FZD4;REST;ATF7IP;WNT3A;ATXN7;TADA2B;USP22;ING2;PPARGC1A;JMJD6;CTCF;MAFB;WNT5A;SMAD3;E2F1;KLF4;CITED1;NOTCH4;TADA3;CD80;CD86;CDKN1C;FGF7;PSMD9;RARA;MESP1;MYOCD;TBX1;ZNF423;ILF3;FZD7;FOXK1;FOXK2;EOMES;FGF2;WNT1;HCFC1;PPARA;GATA3;MAP3K5;EPO;PPM1A;NCOA6;BRPF1;KAT6A;MEAF6;MED13;ESR1;FOXO1;PHF20;EGR2;TASP1;NR2F2;NR5A2;SMAD2;RBBP4;BMP2;RBBP7;PPARG;RNF20;TRIM28;MED1;ACVRL1;GDF2;SMAD5;NR1I2;MCRS1;CTNNB1;EP400;DYRK1A;INHBA;VHL;GLI1;MTA1;BMP4;YY1;STAT1;FLI1;PAX6;BTRC;WNT7A;FOXM1;LRP5;LRP6;MTA3;ESR2;DVL3;CHD3;ESRRB;NR0B2;NR1D2;GATAD2A;GATAD2B;MBD3;MTA2;AXIN1;CHD4;USP16;CAMK4;STAT3;BMP7;UCHL5;NCOA1;ID2;LYL1;FOXO3;NR1H2;NR1H3;AKT1;RNF111;TGFBR1;THRAP3;MSTN;OGT;RXRB;CREB1;EGR1;RUVBL1;NPM1;CEBPB;MED12;MED14;MED16;MED17;MED30;MED4;RXRA;CDH1;BMP10;TP73;FBXW11;GATA6;IRF4;BAMBI;ACTR5;ACTR8;INO80;INO80B;INO80C;INO80D;INO80E;NFRKB;TFPT,GO_Biological_Process_2023
Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824),Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824),0.50161007479703,1.57096883084283,0.00836574740327627,0.0195200772743113,0.00836574740327627,,,ZIC1;ZC3H12A;DMAP1;HDAC3;CPSF6;RBM22;PSEN1;EP300;IPO5;SMAD3;TRIM28;GSK3B;DHX9;CDH1;NEDD4;NCBP2;EFCAB7;RAPGEF3;CAMK1;IFNG;PIK3R1;JUP;TGFB1;PIK3R2;PRKCD;SIRT6;MAVS;RAN;IL1B;YWHAE,GO_Biological_Process_2023
Positive Regulation Of Organelle Assembly (GO:1902117),Positive Regulation Of Organelle Assembly (GO:1902117),0.45403503671384,1.42460189586683,0.0391730141458107,0.0715161511855074,0.0391730141458107,,,CNOT1;CNOT2;CNOT6L;CNOT6;HTT;CSF2;GSK3B;IL5;FUZ;LCP1;RALB;WDR45;LRSAM1;TNF;PIP4K2A;PIP4K2B;PIP4K2C;SNX18;RAB3GAP1;RAB3GAP2;IFT88;SDCBP;PDCD6IP;G3BP1;G3BP2,GO_Biological_Process_2023
Positive Regulation Of Organelle Organization (GO:0010638),Positive Regulation Of Organelle Organization (GO:0010638),0.261542260963985,0.742893244700734,0.83256880733945,0.869349238941328,0.83256880733945,,,PPARGC1A;PFDN2;AKT2;GSK3B;UVRAG;PLXNA3;RAB3GAP1;RAB3GAP2;C2CD5;ANXA2;TMED9;LIG4;TREM2;STX18;SURF4,GO_Biological_Process_2023
Positive Regulation Of Ossification (GO:0045778),Positive Regulation Of Ossification (GO:0045778),0.569894592855567,1.72992053521438,0.00076734621594823,0.00240352943289594,0.00076734621594823,,,ADGRV1;PTN;TFAP2A;WNT4;ACVR2A;WNT5A;ACVR2B;KL;BMP2;BMPR1A;BMPR1B;BMPR2;BMP4;BMP7;PTPN11;RXRB;RXRA;CCNA2,GO_Biological_Process_2023
Positive Regulation Of Osteoblast Differentiation (GO:0045669),Positive Regulation Of Osteoblast Differentiation (GO:0045669),0.577311474943552,1.77112193195344,0.000501562844306046,0.00163994870641486,0.000501562844306046,,,RUNX2;CTNNBIP1;NPNT;YAP1;WWTR1;WNT4;PPP3CA;ACVR2A;ACVR2B;FBXO5;BMPR1A;BMPR1B;BMPR2;BMP4;WNT7B;LRP5;BMP7;IL6R;IL6ST;CCNA2,GO_Biological_Process_2023
Positive Regulation Of Oxidoreductase Activity (GO:0051353),Positive Regulation Of Oxidoreductase Activity (GO:0051353),-0.213034660766962,-0.829837980246426,0.766666666666667,0.812011972734361,0.766666666666667,,,RFK;POR;FXN;PDPR;PDP2;PDP1;FDX2;FDX1;EDN2;FTMT;AGTR1;AGT;NOD2;SIRT3;TNF;EDN3;EDN1;GDNF;PARK7;ABL2,GO_Biological_Process_2023
Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862),Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862),0.599109638540893,1.83799606714594,0.000189955864005148,0.000694586088584482,0.000189955864005148,,,SMAD4;ACVR2A;GDF1;LEFTY1;NODAL;BMP2;CSNK2B;PPARG;ACVRL1;BMPR1A;BMPR2;GDF2;INHA;INHBA;BMP4;BMP7;INHBB;TGFBR1;MSTN;TGFBR2;BMP10,GO_Biological_Process_2023
Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),0.303756703965211,0.931888908709595,0.594091903719913,0.659697144621498,0.594091903719913,,,USP17L2;USP15;NR1H3;PUM2;DDX3X;TLR9;PJA2;PTPN22;RTN4;DHX58;TLR3;ZDHHC5;TLR5;CYBA;TIRAP;CD14;HMGB1;TICAM2;FLOT1;CAV1;TLR2;LTF;TASL;TLR1,GO_Biological_Process_2023
Positive Regulation Of Peptidase Activity (GO:0010952),Positive Regulation Of Peptidase Activity (GO:0010952),0.495895276745707,1.39467931959659,0.0627177700348432,0.105880632423913,0.0627177700348432,,,APH1B;PSENEN;NCSTN;PSME3;PSME1;CLDN3;CLDN4;PSME2;PINK1;VCP;CTSS;RCAN3,GO_Biological_Process_2023
Positive Regulation Of Peptide Hormone Secretion (GO:0090277),Positive Regulation Of Peptide Hormone Secretion (GO:0090277),0.41811243512596,1.32072388063067,0.0967741935483871,0.151187303607653,0.0967741935483871,,,BLK;SOX4;TCF7L2;PDX1;PSMD9;DRD2;TNFSF11;ISL1;NLGN2;MYRIP;IRS2;INS;BAD;CRH;AIMP1,GO_Biological_Process_2023
