hpo_id,hpo_name,regime,regime_hits,regime_total,equil_hits,equil_total,regime_pct,equil_pct,odds_ratio,p_value,fdr
HP:0008221,Adrenal hyperplasia,Topology-Amplified,0,333,21,10259,0,0.204698313675797,0,1,1
HP:0008209,Premature ovarian insufficiency,Topology-Amplified,4,333,43,10259,1.2012012012012,0.41914416609806,2.88802006325306,0.0594542159933435,0.693632519922341
HP:0002232,Patchy alopecia,Topology-Amplified,0,333,22,10259,0,0.214445852422263,0,1,1
HP:0100651,Type I diabetes mellitus,Topology-Amplified,1,333,63,10259,0.3003003003003,0.614094941027391,0.487497750869551,0.724191116520118,1
HP:0009098,Chronic oral candidiasis,Topology-Amplified,1,333,30,10259,0.3003003003003,0.292426162393996,1.02701325819091,1,1
HP:0003118,Increased circulating cortisol level,Topology-Amplified,0,333,21,10259,0,0.204698313675797,0,1,1
HP:0012804,Corneal ulceration,Topology-Amplified,0,333,19,10259,0,0.185203236182864,0,1,1
HP:0000829,Hypoparathyroidism,Topology-Amplified,0,333,41,10259,0,0.399649088605127,0,0.640304599884754,1
HP:0000968,Ectodermal dysplasia,Topology-Amplified,0,333,23,10259,0,0.22419339116873,0,1,1
HP:0012203,Onychomycosis,Topology-Amplified,1,333,15,10259,0.3003003003003,0.146213081196998,2.05679255571665,0.400384215335067,1
HP:0002925,Elevated circulating thyroid-stimulating hormone concentration,Topology-Amplified,0,333,22,10259,0,0.214445852422263,0,1,1
HP:0011109,Chronic sinusitis,Topology-Amplified,0,333,15,10259,0,0.146213081196998,0,1,1
HP:0001746,Asplenia,Topology-Amplified,2,333,30,10259,0.600600600600601,0.292426162393996,2.06000627881723,0.266454001073315,1
HP:0000554,Uveitis,Topology-Amplified,0,333,34,10259,0,0.331416317379862,0,0.626931066309784,1
HP:0100721,Mediastinal lymphadenopathy,Topology-Amplified,3,333,27,10259,0.900900900900901,0.263183546154596,3.44436385071072,0.0669292134056493,0.722951165329321
HP:0000614,Abnormal nasolacrimal system morphology,Topology-Amplified,0,333,19,10259,0,0.185203236182864,0,1,1
HP:0000975,Hyperhidrosis,Topology-Amplified,3,333,116,10259,0.900900900900901,1.13071449459012,0.794919820673861,1,1
HP:0002480,Hepatic encephalopathy,Topology-Amplified,0,333,18,10259,0,0.175455697436397,0,1,1
HP:0100827,Increased total lymphocyte count,Topology-Amplified,0,333,17,10259,0,0.165708158689931,0,1,1
HP:0001287,Meningitis,Topology-Amplified,2,333,71,10259,0.600600600600601,0.692075250999123,0.867037241034476,1,1
HP:0002583,Colitis,Topology-Amplified,0,333,28,10259,0,0.272931084901063,0,1,1
HP:0012156,Hemophagocytosis,Topology-Amplified,0,333,18,10259,0,0.175455697436397,0,1,1
HP:0002037,Inflammation of the large intestine,Topology-Amplified,0,333,51,10259,0,0.497124476069792,0,0.410899451482369,1
HP:0003496,Increased circulating IgM level,Topology-Amplified,0,333,30,10259,0,0.292426162393996,0,1,1
HP:0002383,Infectious encephalitis,Topology-Amplified,0,333,27,10259,0,0.263183546154596,0,1,1
HP:0001915,Aplastic anemia,Topology-Amplified,0,333,22,10259,0,0.214445852422263,0,1,1
HP:0004315,Decreased circulating IgG concentration,Topology-Amplified,1,333,88,10259,0.3003003003003,0.857783409689054,0.34815315415234,0.531916651650603,1
HP:0040218,Reduced total natural killer cell count,Topology-Amplified,1,333,31,10259,0.3003003003003,0.302173701140462,0.993782160066745,1,1
HP:0001581,Recurrent skin infections,Topology-Amplified,3,333,63,10259,0.900900900900901,0.614094941027391,1.47119390482436,0.464592692090175,1
HP:0012219,Erythema nodosum,Topology-Amplified,0,333,23,10259,0,0.22419339116873,0,1,1
HP:0011227,Elevated circulating C-reactive protein concentration,Topology-Amplified,0,333,77,10259,0,0.750560483477922,0,0.179222627100815,0.963889129992322
